1,Stockholms län
3,Uppsala län
4,Södermanlands län
5,Östergötlands län
6,Jönköpings län
7,Kronobergs län
8,Kalmar län
9,Gotlands län
10,Blekinge län
12,Skåne län
13,Hallands län
14,Västra Götalands län
17,Värmlands län
18,Örebro län
19,Västmanlands län
20,Dalarnas län
21,Gävleborgs län
22,Västernorrlands län
23,Jämtlands län
24,Västerbottens län
25,Norrbottens län
114,Upplands Väsby
115,Vallentuna
117,Österåker
120,Värmdö
123,Järfälla
125,Ekerö
126,Huddinge
127,Botkyrka
128,Salem
136,Haninge
138,Tyresö
139,Upplands-Bro
140,Nykvarn
160,Täby
162,Danderyd
163,Sollentuna
180,Stockholm
181,Södertälje
182,Nacka
183,Sundbyberg
184,Solna
186,Lidingö
187,Vaxholm
188,Norrtälje
191,Sigtuna
192,Nynäshamn
305,Håbo
319,Älvkarleby
330,Knivsta
331,Heby
360,Tierp
380,Uppsala
381,Enköping
382,Östhammar
428,Vingåker
461,Gnesta
480,Nyköping
481,Oxelösund
482,Flen
483,Katrineholm
484,Eskilstuna
486,Strängnäs
488,Trosa
509,Ödeshög
512,Ydre
513,Kinda
560,Boxholm
561,Åtvidaberg
562,Finspång
563,Valdemarsvik
580,Linköping
581,Norrköping
582,Söderköping
583,Motala
584,Vadstena
586,Mjölby
604,Aneby
617,Gnosjö
642,Mullsjö
643,Habo
662,Gislaved
665,Vaggeryd
680,Jönköping
682,Nässjö
683,Värnamo
684,Sävsjö
685,Vetlanda
686,Eksjö
687,Tranås
760,Uppvidinge
761,Lessebo
763,Tingsryd
764,Alvesta
765,Älmhult
767,Markaryd
780,Växjö
781,Ljungby
821,Högsby
834,Torsås
840,Mörbylånga
860,Hultsfred
861,Mönsterås
862,Emmaboda
880,Kalmar
881,Nybro
882,Oskarshamn
883,Västervik
884,Vimmerby
885,Borgholm
980,Gotland
1060,Olofström
1080,Karlskrona
1081,Ronneby
1082,Karlshamn
1083,Sölvesborg
1214,Svalöv
1230,Staffanstorp
1231,Burlöv
1233,Vellinge
1256,Östra Göinge
1257,Örkelljunga
1260,Bjuv
1261,Kävlinge
1262,Lomma
1263,Svedala
1264,Skurup
1265,Sjöbo
1266,Hörby
1267,Höör
1270,Tomelilla
1272,Bromölla
1273,Osby
1275,Perstorp
1276,Klippan
1277,Åstorp
1278,Båstad
1280,Malmö
1281,Lund
1282,Landskrona
1283,Helsingborg
1284,Höganäs
1285,Eslöv
1286,Ystad
1287,Trelleborg
1290,Kristianstad
1291,Simrishamn
1292,Ängelholm
1293,Hässleholm
1315,Hylte
1380,Halmstad
1381,Laholm
1382,Falkenberg
1383,Varberg
1384,Kungsbacka
1401,Härryda
1402,Partille
1407,Öckerö
1415,Stenungsund
1419,Tjörn
1421,Orust
1427,Sotenäs
1430,Munkedal
1435,Tanum
1438,Dals-Ed
1439,Färgelanda
1440,Ale
1441,Lerum
1442,Vårgårda
1443,Bollebygd
1444,Grästorp
1445,Essunga
1446,Karlsborg
1447,Gullspång
1452,Tranemo
1460,Bengtsfors
1461,Mellerud
1462,Lilla Edet
1463,Mark
1465,Svenljunga
1466,Herrljunga
1470,Vara
1471,Götene
1472,Tibro
1473,Töreboda
1480,Göteborg
1481,Mölndal
1482,Kungälv
1484,Lysekil
1485,Uddevalla
1486,Strömstad
1487,Vänersborg
1488,Trollhättan
1489,Alingsås
1490,Borås
1491,Ulricehamn
1492,Åmål
1493,Mariestad
1494,Lidköping
1495,Skara
1496,Skövde
1497,Hjo
1498,Tidaholm
1499,Falköping
1715,Kil
1730,Eda
1737,Torsby
1760,Storfors
1761,Hammarö
1762,Munkfors
1763,Forshaga
1764,Grums
1765,Årjäng
1766,Sunne
1780,Karlstad
1781,Kristinehamn
1782,Filipstad
1783,Hagfors
1784,Arvika
1785,Säffle
1814,Lekeberg
1860,Laxå
1861,Hallsberg
1862,Degerfors
1863,Hällefors
1864,Ljusnarsberg
1880,Örebro
1881,Kumla
1882,Askersund
1883,Karlskoga
1884,Nora
1885,Lindesberg
1904,Skinnskatteberg
1907,Surahammar
1960,Kungsör
1961,Hallstahammar
1962,Norberg
1980,Västerås
1981,Sala
1982,Fagersta
1983,Köping
1984,Arboga
2021,Vansbro
2023,Malung-Sälen
2026,Gagnef
2029,Leksand
2031,Rättvik
2034,Orsa
2039,Älvdalen
2061,Smedjebacken
2062,Mora
2080,Falun
2081,Borlänge
2082,Säter
2083,Hedemora
2084,Avesta
2085,Ludvika
2101,Ockelbo
2104,Hofors
2121,Ovanåker
2132,Nordanstig
2161,Ljusdal
2180,Gävle
2181,Sandviken
2182,Söderhamn
2183,Bollnäs
2184,Hudiksvall
2260,Ånge
2262,Timrå
2280,Härnösand
2281,Sundsvall
2282,Kramfors
2283,Sollefteå
2284,Örnsköldsvik
2303,Ragunda
2305,Bräcke
2309,Krokom
2313,Strömsund
2321,Åre
2326,Berg
2361,Härjedalen
2380,Östersund
2401,Nordmaling
2403,Bjurholm
2404,Vindeln
2409,Robertsfors
2417,Norsjö
2418,Malå
2421,Storuman
2422,Sorsele
2425,Dorotea
2460,Vännäs
2462,Vilhelmina
2463,Åsele
2480,Umeå
2481,Lycksele
2482,Skellefteå
2505,Arvidsjaur
2506,Arjeplog
2510,Jokkmokk
2513,Överkalix
2514,Kalix
2518,Övertorneå
2521,Pajala
2523,Gällivare
2560,Älvsbyn
2580,Luleå
2581,Piteå
2582,Boden
2583,Haparanda
2584,Kiruna
10001,Sverige
10002,Norge
10003,Danmark
10004,Utlandet
10100,Hovedstaden
10200,Midtjylland
10300,Nordjylland
10400,Själland
10500,Syddanmark
11000,Akershus
11200,Aust-Agder
11300,Buskerud
11400,Finnmark
11500,Hedmark
11600,Hordaland
11700,Møre og Romsdal
11800,Nordland
11900,Nord-Trøndelag
12000,Oppland
12200,Oslo
12300,Østfold
12400,Rogaland/Rogaland
12500,Sogn og Fjordane
12600,Sør-Trøndelag
12700,Telemark
12800,Troms
12900,Vest-Agder
13000,Vestfold
14001,Amerikas Förenta stater/USA
14002,Bermuda
14003,Grönland
14004,Kanada
14005,Saint Pierre och Miquelon
14006,Guam
14007,Kiribati
14008,Marshallöarna
14009,Mikronesiska federationen
14010,Nauru
14011,Norra Marianaöarna
14012,Palau
14013,Antarktis
14014,Franska Sydterritorierna
14015,Amerikanska Samoa
14016,Cooköarna
14017,Franska Polynesien
14018,Niue
14019,Pitcairn
14020,Samoa
14021,Tokelau
14022,Tonga
14023,Tuvalu
14024,Wallis och Futuna
14025,Brunei Darussalam
14026,Filippinerna
14027,Indonesien
14028,Kambodja
14029,Laos
14030,Malaysia
14031,Myanmar (Burma)
14032,Singapore
14033,Thailand
14034,Vietnam
14035,Östtimor
14036,Australien
14037,Brittiska Indiska Oceanöarna
14038,Heardön och McDonaldöarna
14039,Julön
14040,Kokosöarna
14041,Norfolkön
14042,Nya Zeeland
14043,Belize
14044,Costa Rica
14045,El Salvador
14046,Guatemala
14047,Honduras
14048,Mexiko/Mexikos förenta stater
14049,Nicaragua
14050,Panama
14051,Benin
14052,Burkina Faso
14053,Elfenbenskusten
14054,Gambia
14055,Ghana
14056,Guinea
14057,Guinea-Bissau
14058,Kap Verde
14059,Liberia
14060,Mali
14061,Mauretanien
14062,Niger
14063,Nigeria
14064,Saint Helena
14065,Senegal
14066,Sierra Leone
14067,Togo
14068,Burundi
14069,Comorerna
14070,Djibouti
14071,Eritrea
14072,Etiopien
14073,Kenya
14074,Madagaskar
14075,Malawi
14076,Mauritius
14077,Mayotte
14078,Moçambique
14079,Réunion
14080,Rwanda
14081,Seychellerna
14082,Somalia
14083,Tanzania
14084,Uganda
14085,Zambia
14086,Zimbabwe
14087,Botswana
14088,Bouvetön
14089,Lesotho
14090,Namibia
14091,Swaziland
14092,Sydafrika
14093,Angola
14094,Centralafrikanska republiken
14095,Ekvatorialguinea
14096,Gabon
14097,Kamerun
14098,"Kongo, demokratiska republiken"
14099,"Kongo, republiken"
14100,São Tomé och Príncipe
14101,Tchad
14102,Kazakstan
14103,Kirgizistan
14104,Tadzjikistan
14105,Turkmenistan
14106,Uzbekistan
14107,Belgien
14108,Bulgarien
14109,Cypern
14110,Estland
14111,Finland
14112,Frankrike
14113,Gibraltar
14114,Grekland
14115,Irland
14116,Island
14117,Italien
14118,Kroatien
14119,Lettland
14120,Liechtenstein
14121,Litauen
14122,Luxemburg
14123,Malta
14124,Nederländerna
14125,Polen
14126,Portugal
14127,Rumänien
14128,Schweiz
14129,Slovakien
14130,Slovenien
14131,Spanien
14132,Storbritannien och Nordirland
14133,Tjeckien
14134,Tyskland
14135,Ungern
14136,"Åland, tillhör Finland"
14137,Österrike
14138,Albanien
14139,Andorra
14140,Bosnien och Hercegovina
14141,Färöarna
14142,Guernsey
14143,Heliga stolen (Vatikanstaten)
14144,Isle of Man
14145,Jersey
14146,Kosovo
14147,Makedonien
14148,Moldavien
14149,Monaco
14150,Montenegro
14151,Ryssland/Ryska Federationen
14152,San Marino
14153,Serbien
14154,Svalbard och Jan Mayen
14155,Ukraina
14156,Vitryssland
14157,Afghanistan
14158,Bangladesh
14159,Bhutan
14160,Indien
14161,Iran
14162,Maldiverna
14163,Nepal
14164,Pakistan
14165,Sri Lanka
14166,Algeriet
14167,Egypten
14168,Libyen
14169,Marocko
14170,"Sahara, Västra"
14171,Sudan
14172,Sydsudan
14173,Tunisien
14174,Fijiöarna
14175,Nya Kaledonien
14176,Papua Nya Guinea
14177,Salomonöarna
14178,Vanuatu
14179,"Amerikanska, mindre uteliggande öar"
14180,Argentina
14181,Bolivia
14182,Brasilien
14183,Chile
14184,Colombia
14185,Ecuador
14186,Falklandsöarna
14187,Franska Guyana
14188,Guyana
14189,Paraguay
14190,Peru
14191,Surinam
14192,Sydgeorgien och Södra Sandwichöarna
14193,Uruguay
14194,Venezuela
14195,"Arabemiraten, Förenade"
14196,Armenien
14197,Azerbajdzjan
14198,Bahrain
14199,Georgien
14200,Irak
14201,Jemen
14202,Jordanien
14203,Kuwait
14204,Libanon
14205,Oman
14206,Palestina
14207,Qatar
14208,Saudiarabien
14209,Syrien
14210,Turkiet
14211,Israel
14212,Anguilla
14213,Antigua och Barbuda
14214,Aruba
14215,Bahamas
14216,Barbados
14217,"Bonaire, Sint Eustatius och Saba"
14218,Caymanöarna
14219,Curaçao
14220,Dominica
14221,Dominikanska republiken
14222,Grenada
14223,Guadeloupe
14224,Haiti
14225,Jamaica
14226,"Jungfruöarna, Brittiska"
14227,"Jungfruöarna, Förenta Staternas"
14228,Kuba
14229,Martinique
14230,Montserrat
14231,Puerto Rico
14232,Saint Barthélemy
14233,Saint Kitts och Nevis
14234,Saint Lucia
14235,Saint Martin (franska delen)
14236,Saint Vincent och Grenadinerna
14237,Sint Maarten (nederländska delen)
14238,Trinidad och Tobago
14239,Turks- och Caicosöarna
14240,Hongkong
14241,Japan
14242,Kina
14243,Macao
14244,Mongoliet
14245,Nordkorea
14246,Sydkorea
14247,Taiwan
